Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Saint Lucia,2015-01-01,Developing,75.2,138.0,0,4.602860787172012,0.0,99.0,0,47.5,0,99.0,5.9381895280235995,99.0,0.1,7483.158469138474,12753375.120052494,4.3,4.3,0.735,13.1
Saint Lucia,2014-01-01,Developing,75.0,139.0,0,9.97,0.0,99.0,0,46.7,0,99.0,6.72,99.0,0.1,7483.158469138474,12753375.120052494,4.3,4.3,0.723,13.1
Saint Lucia,2013-01-01,Developing,74.8,141.0,0,9.73,0.0,99.0,0,45.9,0,99.0,7.85,99.0,0.1,7483.158469138474,12753375.120052494,4.3,4.3,0.734,13.1
Saint Lucia,2012-01-01,Developing,74.7,142.0,0,9.99,0.0,98.0,0,45.2,0,98.0,8.35,98.0,0.1,7483.158469138474,12753375.120052494,4.3,4.3,0.735,13.0
Saint Lucia,2011-01-01,Developing,74.6,143.0,0,10.43,0.0,99.0,0,44.5,0,99.0,7.58,99.0,0.1,7483.158469138474,12753375.120052494,4.3,4.3,0.733,12.9
Saint Lucia,2010-01-01,Developing,74.2,147.0,0,10.87,0.0,97.0,0,43.8,0,97.0,8.1,97.0,0.1,7483.158469138474,12753375.120052494,4.3,4.3,0.724,12.8
Saint Lucia,2009-01-01,Developing,74.3,147.0,0,11.09,0.0,95.0,0,43.0,0,95.0,8.12,95.0,0.1,7483.158469138474,12753375.120052494,4.3,4.4,0.717,12.7
Saint Lucia,2008-01-01,Developing,74.1,149.0,0,12.09,0.0,96.0,0,42.2,0,96.0,7.43,96.0,0.1,7483.158469138474,12753375.120052494,4.3,4.4,0.71,12.6
Saint Lucia,2007-01-01,Developing,73.9,151.0,0,12.68,0.0,99.0,0,41.3,0,99.0,6.81,99.0,0.1,7483.158469138474,12753375.120052494,4.3,4.4,0.707,12.8
Saint Lucia,2006-01-01,Developing,73.5,155.0,0,13.45,0.0,85.0,0,4.4,0,85.0,6.37,85.0,0.1,7483.158469138474,12753375.120052494,4.3,4.4,0.694,12.4
Saint Lucia,2005-01-01,Developing,73.1,16.0,0,12.32,0.0,95.0,0,39.6,0,95.0,6.25,95.0,0.2,7483.158469138474,12753375.120052494,4.4,4.4,0.689,12.2
Saint Lucia,2004-01-01,Developing,72.6,166.0,0,11.93,0.0,91.0,0,39.0,0,91.0,6.2,91.0,0.2,7483.158469138474,12753375.120052494,4.4,4.4,0.686,12.3
Saint Lucia,2001-01-01,Developing,71.8,178.0,0,12.03,0.0,80.94046121593291,0,37.3,0,99.0,6.1,99.0,0.3,7483.158469138474,12753375.120052494,4.5,4.5,0.684,12.6
Saint Vincent and the Grenadines,2015-01-01,Developing,73.2,156.0,0,4.602860787172012,0.0,98.0,0,54.1,0,97.0,5.9381895280235995,98.0,0.1,7483.158469138474,12753375.120052494,3.5,3.4,0.72,13.3
Saint Vincent and the Grenadines,2014-01-01,Developing,73.1,157.0,0,7.01,0.0,98.0,0,53.1,0,97.0,8.63,98.0,0.1,7483.158469138474,12753375.120052494,3.5,3.4,0.72,13.3
Saint Vincent and the Grenadines,2013-01-01,Developing,72.7,161.0,0,7.07,0.0,97.0,0,52.2,0,97.0,5.21,97.0,0.1,7483.158469138474,12753375.120052494,3.5,3.4,0.717,13.3
Saint Vincent and the Grenadines,2012-01-01,Developing,72.8,159.0,0,6.93,0.0,96.0,0,51.2,0,96.0,8.48,96.0,0.1,7483.158469138474,12753375.120052494,3.5,3.5,0.713,13.3
Saint Vincent and the Grenadines,2011-01-01,Developing,72.7,16.0,0,7.02,0.0,96.0,0,5.3,0,96.0,4.99,96.0,0.1,7483.158469138474,12753375.120052494,3.5,3.5,0.712,13.3
Saint Vincent and the Grenadines,2010-01-01,Developing,72.5,162.0,0,7.0,0.0,99.0,0,49.3,0,99.0,4.71,99.0,0.1,7483.158469138474,12753375.120052494,3.5,3.5,0.711,13.3
Saint Vincent and the Grenadines,2009-01-01,Developing,72.3,165.0,0,6.85,0.0,99.0,0,48.4,0,99.0,5.13,99.0,0.2,7483.158469138474,12753375.120052494,3.6,3.5,0.709,13.3
Saint Vincent and the Grenadines,2008-01-01,Developing,72.1,167.0,0,6.92,0.0,99.0,0,47.5,0,99.0,4.7,99.0,0.3,7483.158469138474,12753375.120052494,3.6,3.6,0.704,13.3
Saint Vincent and the Grenadines,2007-01-01,Developing,71.9,17.0,0,5.89,0.0,99.0,0,46.6,0,99.0,3.92,99.0,0.3,7483.158469138474,12753375.120052494,3.6,3.6,0.702,13.3
Saint Vincent and the Grenadines,2006-01-01,Developing,71.7,173.0,0,5.93,0.0,99.0,0,45.7,0,99.0,3.88,99.0,0.3,7483.158469138474,12753375.120052494,3.7,3.6,0.695,13.3
Saint Vincent and the Grenadines,2005-01-01,Developing,71.4,177.0,0,6.04,0.0,99.0,0,44.7,0,93.0,3.66,99.0,0.2,7483.158469138474,12753375.120052494,3.7,3.7,0.692,13.3
Saint Vincent and the Grenadines,2004-01-01,Developing,71.2,181.0,0,5.42,0.0,99.0,0,43.8,0,99.0,3.72,99.0,0.4,7483.158469138474,12753375.120052494,3.8,3.7,0.689,13.2
Saint Vincent and the Grenadines,2002-01-01,Developing,79.0,186.0,0,4.94,0.0,80.94046121593291,0,42.0,0,99.0,3.93,99.0,0.4,7483.158469138474,12753375.120052494,3.9,3.8,0.677,12.9
Saint Vincent and the Grenadines,2001-01-01,Developing,79.0,186.0,0,4.73,0.0,80.94046121593291,0,41.0,0,99.0,3.64,99.0,0.7,7483.158469138474,12753375.120052494,3.9,3.9,0.673,12.8
Samoa,2015-01-01,Developing,74.0,125.0,0,4.602860787172012,0.0,59.0,0,74.7,0,61.0,5.9381895280235995,66.0,0.1,4149.363444,193759.0,0.2,0.1,0.702,12.9
Samoa,2012-01-01,Developing,73.2,136.0,0,0.01,492.0552263,64.0,1,73.4,0,62.0,5.2,64.0,0.1,4234.554443,189194.0,0.2,0.1,0.698,12.9
Samoa,2003-01-01,Developing,79.0,169.0,0,4.17,24.99717134,83.0,0,68.2,0,82.0,4.71,83.0,0.1,197.29417,177662.0,0.2,0.2,0.659,12.3
Samoa,2002-01-01,Developing,76.0,174.0,0,3.3,208.1688437,86.0,0,67.4,0,85.0,5.1,86.0,0.1,1631.41727,176582.0,0.2,0.2,0.653,12.1
Samoa,2001-01-01,Developing,75.0,175.0,0,3.43,199.4118322,89.0,0,66.5,0,83.0,5.16,85.0,0.1,1555.47451,175566.0,0.2,0.2,0.645,12.0
Samoa,2000-01-01,Developing,72.0,18.0,0,3.0,21.2543002,89.0,0,65.6,0,94.0,5.31,95.0,0.1,154.68923,17461.0,0.2,0.2,0.64,12.1
San Marino,2013-01-01,Developing,69.22493169398908,164.79644808743168,0,0.01,0.0,69.0,0,38.321246556473824,0,69.0,6.5,69.0,0.1,7483.158469138474,12753375.120052494,4.839703856749312,4.870316804407714,0.6275510645976182,15.1
Sao Tome and Principe,2015-01-01,Developing,67.5,19.0,0,4.602860787172012,0.0,96.0,0,3.9,0,96.0,5.9381895280235995,96.0,0.2,1624.63963,195553.0,5.5,5.3,0.565,11.2
Sao Tome and Principe,2014-01-01,Developing,67.3,191.0,0,0.01,225.7307751,95.0,0,3.1,0,95.0,8.35,95.0,0.2,1821.878734,191266.0,5.6,5.4,0.562,11.1
Sao Tome and Principe,2013-01-01,Developing,67.1,192.0,0,0.01,200.6600988,97.0,0,29.3,0,97.0,9.76,97.0,0.2,1619.532678,18745.0,5.7,5.5,0.559,11.0
Sao Tome and Principe,2012-01-01,Developing,66.9,194.0,0,0.01,8.198047581,96.0,0,28.5,0,96.0,8.6,96.0,0.5,138.949959,182889.0,5.9,5.7,0.553,10.8
Sao Tome and Principe,2011-01-01,Developing,66.6,198.0,0,5.69,7.495401346,96.0,0,27.7,0,96.0,5.44,96.0,0.5,134.326189,1788.0,6.0,5.9,0.546,10.6
Sao Tome and Principe,2010-01-01,Developing,66.2,24.0,0,5.58,63.04032682,98.0,0,26.9,0,98.0,5.24,98.0,0.5,1129.754961,174776.0,6.1,6.0,0.542,10.6
Sao Tome and Principe,2009-01-01,Developing,65.8,21.0,0,4.13,11.13608747,98.0,0,26.2,0,99.0,6.65,98.0,0.9,199.57146,17813.0,6.3,6.2,0.533,10.1
Sao Tome and Principe,2008-01-01,Developing,65.4,215.0,0,4.36,62.8565863,99.0,0,25.4,0,99.0,5.66,99.0,0.9,1126.46212,166913.0,6.5,6.4,0.531,10.4
Sao Tome and Principe,2007-01-01,Developing,65.1,217.0,0,4.14,49.93698173,87.0,0,24.7,0,98.0,7.44,97.0,1.2,894.927988,16311.0,6.7,6.6,0.527,10.3
Sao Tome and Principe,2006-01-01,Developing,64.7,22.0,0,5.46,47.08931143,75.0,0,24.0,0,97.0,7.84,97.0,1.2,843.89447,159328.0,6.9,6.8,0.521,10.2
Sao Tome and Principe,2005-01-01,Developing,64.3,222.0,0,5.27,10.8139134,96.0,0,23.4,0,97.0,1.4,97.0,1.6,81.86157,15563.0,7.0,7.0,0.514,10.0
Sao Tome and Principe,2002-01-01,Developing,63.1,226.0,0,5.8,50.80181435,80.94046121593291,0,21.7,0,92.0,1.21,92.0,1.4,555.8185378,144889.0,7.6,7.6,0.501,9.6
Sao Tome and Principe,2000-01-01,Developing,62.6,224.0,0,5.07,0.0,80.94046121593291,0,2.7,0,87.0,8.86,82.0,1.5,7483.158469138474,13866.0,8.0,8.1,0.488,9.3
Saudi Arabia,2015-01-01,Developing,74.5,88.0,7,4.602860787172012,0.0,98.0,219,68.2,8,97.0,5.9381895280235995,98.0,0.1,2732.86172,12753375.120052494,7.8,7.6,0.845,16.1
Saudi Arabia,2012-01-01,Developing,74.1,9.0,8,0.09,196.3808305,98.0,294,65.6,9,98.0,3.86,98.0,0.1,2533.9462,12753375.120052494,7.5,7.4,0.818,14.5
Saudi Arabia,2011-01-01,Developing,73.9,92.0,8,0.09,173.5755595,98.0,362,64.7,9,98.0,3.57,98.0,0.1,2377.74739,12753375.120052494,7.4,7.4,0.804,13.9
Saudi Arabia,2009-01-01,Developing,73.4,97.0,8,0.09,117.9227998,98.0,82,63.1,10,98.0,4.9,98.0,0.1,1694.2931,12753375.120052494,7.3,7.3,0.787,13.0
Saudi Arabia,2008-01-01,Developing,73.3,98.0,9,0.09,15.50666857,98.0,158,62.4,10,98.0,2.87,98.0,0.1,237.83234,12753375.120052494,7.2,7.3,0.779,12.8
Saudi Arabia,2002-01-01,Developing,72.9,15.0,10,0.05,688.0972667,97.0,311,57.7,11,95.0,4.28,95.0,0.1,8655.311531,12753375.120052494,7.3,7.3,0.745,12.1
Saudi Arabia,2001-01-01,Developing,72.8,17.0,10,0.05,710.4952397,95.0,155,56.9,12,97.0,4.49,97.0,0.1,8643.4944,12753375.120052494,7.3,7.3,0.742,12.0
Saudi Arabia,2000-01-01,Developing,72.6,11.0,10,0.05,782.1799815,93.0,0,56.2,12,95.0,4.24,95.0,0.1,9126.954277,12753375.120052494,7.3,7.4,0.737,11.8
Senegal,2015-01-01,Developing,66.7,188.0,19,4.602860787172012,0.0,89.0,58,24.3,26,85.0,5.9381895280235995,89.0,0.3,98.7256145,14976994.0,9.5,9.3,0.491,9.5
Senegal,2014-01-01,Developing,66.4,192.0,19,0.26,12.80528533,89.0,32,23.8,27,85.0,4.66,89.0,0.3,152.443873,14546111.0,9.7,9.5,0.483,9.1
Senegal,2013-01-01,Developing,66.0,196.0,20,0.26,11.8385319,92.0,17,23.2,28,89.0,4.51,92.0,0.3,148.912351,141232.0,9.9,9.7,0.474,8.7
Senegal,2012-01-01,Developing,65.6,2.0,20,0.28,10.20659464,91.0,46,22.7,29,83.0,4.31,91.0,0.4,136.4518,1373513.0,1.0,9.9,0.463,8.3
Senegal,2011-01-01,Developing,64.9,26.0,20,0.32,1.431051664,92.0,18,22.2,31,89.0,4.42,92.0,0.4,18.25321,13391.0,1.2,1.1,0.455,7.9
Senegal,2010-01-01,Developing,64.3,212.0,21,0.28,1.020071763,89.0,428,21.7,32,76.0,4.62,89.0,0.4,11.631377,12916229.0,1.4,1.3,0.449,7.7
Senegal,2008-01-01,Developing,62.8,225.0,22,0.28,1.08833088,88.0,6,2.8,34,87.0,4.94,88.0,0.6,11.33678,1223957.0,1.8,1.7,0.435,7.1
Senegal,2007-01-01,Developing,62.1,23.0,22,0.32,8.309152927,94.0,11,2.3,36,93.0,4.72,94.0,0.7,95.3978522,11873557.0,11.0,1.9,0.425,6.8
Senegal,2006-01-01,Developing,61.3,236.0,23,0.34,10.43022617,89.0,3,19.9,38,89.0,5.44,89.0,0.7,89.838296,11556763.0,11.2,11.1,0.422,6.6
Senegal,2005-01-01,Developing,65.0,242.0,23,0.33,96.03725103,84.0,0,19.5,40,84.0,5.35,84.0,0.7,773.8698713,11251266.0,11.4,11.3,0.415,6.4
Serbia,2015-01-01,Developing,75.6,121.0,1,4.602860787172012,0.0,94.0,383,6.0,1,95.0,5.9381895280235995,95.0,0.1,5237.255334,795383.0,2.0,2.0,0.775,14.4
Serbia,2014-01-01,Developing,75.4,123.0,1,9.09,8.617208431,92.0,37,59.4,1,93.0,1.37,93.0,0.1,62.173221,713576.0,2.1,2.1,0.771,14.3
Serbia,2013-01-01,Developing,75.3,122.0,1,9.16,880.6403367,91.0,1,58.9,1,97.0,1.12,95.0,0.1,6353.826383,7164132.0,2.1,2.1,0.766,14.1
Serbia,2012-01-01,Developing,74.9,126.0,1,9.38,742.5109709,97.0,0,58.3,1,93.0,9.89,91.0,0.1,5659.3824,719977.0,2.1,2.1,0.767,14.0
Serbia,2011-01-01,Developing,74.6,127.0,1,9.56,915.3190791,94.0,370,57.7,1,94.0,9.72,94.0,0.1,6423.291783,723499.0,2.2,2.2,0.757,13.5
Serbia,2010-01-01,Developing,74.4,128.0,1,9.65,774.4396617,89.0,20,57.0,1,91.0,1.9,91.0,0.1,5411.87744,7291436.0,2.2,2.3,0.755,13.6
Serbia,2009-01-01,Developing,74.1,131.0,1,9.85,820.8109098,93.0,1,56.4,1,97.0,9.9,95.0,0.1,5821.35397,73287.0,2.3,2.3,0.754,13.6
Serbia,2008-01-01,Developing,74.0,132.0,1,9.54,96.33237912,93.0,2,55.8,1,95.0,1.5,95.0,0.1,671.773913,735222.0,2.3,2.4,0.749,13.5
Serbia,2007-01-01,Developing,73.8,132.0,1,9.3,772.8700353,99.0,201,55.1,1,93.0,1.2,94.0,0.1,5458.121718,7381579.0,2.4,2.4,0.743,13.5
Serbia,2006-01-01,Developing,73.6,133.0,1,8.58,541.8243468,93.0,2,54.5,1,97.0,8.99,92.0,0.1,4129.758741,7411569.0,2.5,2.5,0.739,13.4
Serbia,2005-01-01,Developing,73.0,135.0,1,9.6,503.1115947,65.0,2,53.9,1,98.0,8.7,98.0,0.1,3528.1318,744769.0,2.5,2.6,0.73,13.2
Serbia,2004-01-01,Developing,73.0,134.0,1,7.42,462.7076756,89.0,11,53.3,1,96.0,8.24,88.0,0.1,3331.228766,7463157.0,2.6,2.6,0.72,13.1
Serbia,2003-01-01,Developing,73.0,134.0,1,7.25,389.7515212,80.94046121593291,15,52.8,1,89.0,8.13,89.0,0.1,2832.49652,748591.0,2.7,2.7,0.715,13.0
Serbia,2002-01-01,Developing,72.9,133.0,1,6.95,292.6142378,80.94046121593291,63,52.2,1,95.0,8.9,95.0,0.1,2149.9944,7496522.0,2.7,2.8,0.715,13.2
Serbia,2001-01-01,Developing,73.1,135.0,1,7.53,222.5065705,80.94046121593291,35,51.7,1,93.0,6.89,93.0,0.1,1634.87561,753433.0,2.8,2.8,0.709,13.1
Serbia,2000-01-01,Developing,72.6,141.0,1,7.38,11.85928108,80.94046121593291,38,51.2,2,98.0,6.53,95.0,0.1,87.1365252,7516346.0,2.8,2.9,0.702,13.0
Seychelles,2015-01-01,Developing,73.2,168.0,0,4.602860787172012,0.0,98.0,0,37.4,0,97.0,5.9381895280235995,97.0,0.1,1539.464,93419.0,5.7,6.0,0.781,14.1
Seychelles,2014-01-01,Developing,73.0,17.0,0,0.01,151.1045552,99.0,0,36.2,0,99.0,3.37,99.0,0.1,1557.77892,91359.0,5.7,6.0,0.766,13.2
Seychelles,2012-01-01,Developing,72.7,174.0,0,0.01,177.2633961,99.0,0,34.8,0,98.0,4.8,98.0,0.1,12845.17363,8833.0,5.7,6.1,0.755,13.5
Seychelles,2010-01-01,Developing,72.4,18.0,0,6.51,16.49232317,99.0,0,33.5,0,99.0,3.59,99.0,0.1,184.68447,8977.0,5.8,6.2,0.74,13.2
Seychelles,2009-01-01,Developing,72.3,182.0,0,4.94,75.2256582,99.0,0,32.4,0,99.0,2.64,99.0,0.1,976.9566,87298.0,5.8,6.2,0.739,13.2
Seychelles,2008-01-01,Developing,72.2,184.0,0,6.33,701.8526364,99.0,0,31.8,0,99.0,2.64,99.0,0.1,11122.8627,86956.0,5.9,6.3,0.739,13.2
Seychelles,2007-01-01,Developing,72.2,185.0,0,8.12,916.4741775,99.0,1,31.2,0,99.0,3.3,99.0,0.1,12154.82994,8533.0,5.9,6.3,0.733,13.1
Seychelles,2006-01-01,Developing,72.2,185.0,0,8.12,102.373909,99.0,10,3.7,0,99.0,3.73,99.0,0.1,1214.39987,846.0,5.9,6.3,0.728,13.1
Seychelles,2005-01-01,Developing,72.2,185.0,0,7.82,21.4653132,99.0,0,3.1,0,99.0,3.91,99.0,0.1,1192.5174,82858.0,6.0,6.4,0.712,12.1
Seychelles,2004-01-01,Developing,72.1,186.0,0,7.91,12.94324581,99.0,0,29.2,0,99.0,4.17,99.0,0.1,1176.65871,82475.0,6.0,6.4,0.715,12.3
Seychelles,2003-01-01,Developing,72.1,185.0,0,7.41,843.1186662,99.0,0,28.7,0,99.0,4.64,99.0,0.1,8524.961236,82781.0,6.1,6.5,0.713,12.1
Seychelles,2002-01-01,Developing,72.1,186.0,0,11.15,562.3601848,99.0,0,28.1,0,99.0,4.21,99.0,0.1,8331.261997,83723.0,6.1,6.6,0.712,12.1
Seychelles,2001-01-01,Developing,72.0,187.0,0,6.72,643.7035752,96.0,0,27.6,0,96.0,4.45,96.0,0.1,7663.1378,8122.0,6.2,6.6,0.714,12.2
Sierra Leone,2015-01-01,Developing,51.0,413.0,22,4.602860787172012,0.0,86.0,607,24.4,30,86.0,5.9381895280235995,86.0,0.5,587.538233,723725.0,7.4,7.3,0.431,9.5
Sierra Leone,2013-01-01,Developing,54.0,47.0,23,0.01,1.321464076,92.0,15,23.3,33,92.0,11.59,92.0,0.8,71.8186998,692279.0,7.7,7.6,0.413,9.3
Sierra Leone,2012-01-01,Developing,49.7,411.0,25,0.01,54.56033696,91.0,678,22.7,35,91.0,11.24,91.0,0.9,561.8984239,676613.0,7.9,7.8,0.401,9.1
Singapore,2013-01-01,Developed,82.7,57.0,0,1.83,714.3441019,97.0,138,32.7,0,97.0,4.53,97.0,0.1,5629.18914,12753375.120052494,2.2,2.2,0.92,15.4
Singapore,2004-01-01,Developed,79.7,71.0,0,1.45,204.2481892,94.0,96,29.9,0,95.0,3.17,95.0,0.1,2745.27136,12753375.120052494,2.1,2.0,0.82,12.7
Singapore,2002-01-01,Developed,79.0,74.0,0,2.16,142.0989818,95.0,211,29.2,0,94.0,2.84,94.0,0.1,2216.83279,12753375.120052494,2.1,2.0,0.818,12.6
Slovakia,2015-01-01,Developed,76.7,19.0,0,4.602860787172012,0.0,96.0,1,59.1,0,96.0,5.9381895280235995,96.0,0.1,7483.158469138474,12753375.120052494,1.2,1.2,0.842,15.0
Slovakia,2014-01-01,Developed,76.4,113.0,0,10.6,0.0,97.0,0,58.4,0,97.0,8.5,97.0,0.1,7483.158469138474,12753375.120052494,1.2,1.2,0.841,15.1
Slovakia,2013-01-01,Developed,76.1,114.0,0,9.89,0.0,98.0,0,57.8,0,98.0,8.0,98.0,0.1,7483.158469138474,12753375.120052494,1.2,1.3,0.838,15.0
Slovakia,2012-01-01,Developed,75.8,118.0,0,10.12,0.0,99.0,0,57.2,0,99.0,8.15,99.0,0.1,7483.158469138474,12753375.120052494,1.2,1.3,0.835,15.0
Slovakia,2011-01-01,Developed,75.6,122.0,0,10.24,0.0,99.0,0,56.5,0,99.0,7.96,99.0,0.1,7483.158469138474,12753375.120052494,1.2,1.3,0.829,15.0
Slovakia,2010-01-01,Developed,75.1,124.0,0,10.13,0.0,99.0,0,55.9,0,99.0,8.51,99.0,0.1,7483.158469138474,12753375.120052494,1.3,1.3,0.822,15.0
Slovakia,2009-01-01,Developed,75.0,131.0,0,10.63,0.0,99.0,0,55.3,0,99.0,9.15,99.0,0.1,7483.158469138474,12753375.120052494,1.3,1.4,0.82,14.9
Slovakia,2008-01-01,Developed,74.7,136.0,0,11.37,0.0,99.0,0,54.8,0,99.0,8.2,99.0,0.1,7483.158469138474,12753375.120052494,1.3,1.4,0.813,14.8
Slovakia,2007-01-01,Developed,74.4,14.0,0,10.58,0.0,99.0,0,54.2,0,99.0,7.76,99.0,0.1,7483.158469138474,12753375.120052494,1.3,1.4,0.802,14.5
Slovakia,2006-01-01,Developed,74.3,138.0,0,10.28,0.0,99.0,0,53.7,0,99.0,7.35,99.0,0.1,7483.158469138474,12753375.120052494,1.4,1.5,0.793,14.3
Slovakia,2005-01-01,Developed,74.0,141.0,0,10.81,0.0,99.0,0,53.1,0,99.0,7.4,99.0,0.1,7483.158469138474,12753375.120052494,1.4,1.5,0.784,14.0
Slovakia,2004-01-01,Developed,74.1,138.0,0,10.03,0.0,99.0,2,52.6,0,99.0,7.21,99.0,0.1,7483.158469138474,12753375.120052494,1.4,1.5,0.776,13.8
Slovakia,2003-01-01,Developed,73.8,144.0,0,9.85,0.0,99.0,1,52.1,0,98.0,5.82,99.0,0.1,7483.158469138474,12753375.120052494,1.5,1.6,0.771,13.6
Slovakia,2002-01-01,Developed,73.7,145.0,0,10.78,0.0,99.0,0,51.6,0,98.0,5.63,99.0,0.1,7483.158469138474,12753375.120052494,1.5,1.6,0.763,13.3
Slovakia,2001-01-01,Developed,73.3,145.0,0,10.73,0.0,99.0,0,51.1,1,99.0,5.5,99.0,0.1,7483.158469138474,12753375.120052494,1.5,1.6,0.763,13.3
Slovakia,2000-01-01,Developed,73.0,147.0,0,11.06,0.0,98.0,0,5.7,1,98.0,5.5,99.0,0.1,7483.158469138474,12753375.120052494,1.6,1.7,0.761,13.0
Slovenia,2015-01-01,Developed,88.0,74.0,0,4.602860787172012,0.0,80.94046121593291,18,6.1,0,95.0,5.9381895280235995,95.0,0.1,2729.86383,263531.0,1.4,1.3,0.888,17.3
Slovenia,2014-01-01,Developed,87.0,76.0,0,10.46,31.13492794,80.94046121593291,52,59.5,0,95.0,9.23,95.0,0.1,242.67286,26198.0,1.4,1.4,0.888,17.6
Slovenia,2013-01-01,Developed,85.0,78.0,0,9.53,259.7786785,80.94046121593291,1,58.9,0,95.0,9.29,95.0,0.1,2315.31799,259953.0,1.4,1.4,0.878,16.8
Slovenia,2008-01-01,Developed,78.9,96.0,0,10.94,392.9588536,80.94046121593291,0,55.8,0,97.0,8.47,97.0,0.1,2751.8127,221316.0,1.7,1.7,0.869,16.9
Slovenia,2004-01-01,Developed,77.2,113.0,0,10.0,235.3785281,80.94046121593291,0,53.5,0,94.0,8.47,94.0,0.1,1726.9151,199712.0,2.0,2.0,0.85,16.6
Slovenia,2003-01-01,Developed,76.5,119.0,0,11.58,203.3252124,80.94046121593291,0,52.9,0,95.0,8.77,95.0,0.1,1488.47154,1995733.0,2.0,2.1,0.843,16.1
Slovenia,2001-01-01,Developed,76.2,124.0,0,10.8,196.3026243,80.94046121593291,0,51.8,0,93.0,8.57,92.0,0.1,1479.29634,19926.0,2.2,2.2,0.824,14.7
Slovenia,2000-01-01,Developed,76.0,122.0,0,11.9,161.4473853,80.94046121593291,0,51.2,0,93.0,8.26,91.0,0.1,1227.73677,1988925.0,2.2,2.3,0.818,14.6
Solomon Islands,2015-01-01,Developing,69.2,177.0,0,4.602860787172012,0.0,98.0,0,5.5,0,99.0,5.9381895280235995,98.0,0.1,1922.41388,587482.0,1.1,1.2,0.514,9.6
Solomon Islands,2014-01-01,Developing,68.8,183.0,0,0.01,3.718438799,88.0,0,49.7,0,94.0,5.5,88.0,0.1,29.652622,57554.0,1.1,1.2,0.512,9.6
Solomon Islands,2013-01-01,Developing,68.8,182.0,0,0.01,24.73328608,94.0,0,48.9,0,99.0,5.42,94.0,0.1,188.5159,563513.0,1.1,1.2,0.509,9.5
Solomon Islands,2012-01-01,Developing,68.7,184.0,0,0.01,247.9492284,99.0,0,48.1,0,99.0,5.48,99.0,0.1,1858.689868,551531.0,1.2,1.2,0.505,9.4
Solomon Islands,2011-01-01,Developing,68.5,186.0,0,0.99,229.6687488,99.0,0,47.2,0,99.0,5.8,99.0,0.1,1642.837974,539614.0,1.2,1.2,0.497,9.4
Solomon Islands,2009-01-01,Developing,68.1,192.0,0,1.21,244.3976438,92.0,0,45.5,0,98.0,7.92,92.0,0.1,1158.282672,51679.0,1.2,1.2,0.494,9.3
Solomon Islands,2008-01-01,Developing,68.0,193.0,0,1.09,19.74929219,89.0,0,44.7,0,94.0,5.97,89.0,0.1,125.79167,54477.0,1.2,1.2,0.489,9.2
Solomon Islands,2006-01-01,Developing,67.6,2.0,0,0.99,240.4851202,99.0,0,43.0,0,99.0,6.66,99.0,0.1,948.6592511,481422.0,1.3,1.3,0.47,8.4
Solomon Islands,2003-01-01,Developing,66.8,215.0,0,1.18,16.83170578,79.0,0,4.4,0,84.0,6.0,84.0,0.1,744.7657423,446769.0,1.3,1.3,0.453,8.0
Solomon Islands,2002-01-01,Developing,66.5,22.0,0,1.08,156.2847968,75.0,0,39.6,0,78.0,6.9,78.0,0.1,784.9562874,435262.0,1.4,1.4,0.446,7.3
Solomon Islands,2001-01-01,Developing,66.2,227.0,0,0.7,325.1114746,83.0,0,38.7,0,88.0,6.44,84.0,0.1,944.81684,423853.0,1.4,1.4,0.442,6.6
Solomon Islands,2000-01-01,Developing,65.8,235.0,0,0.71,4.24926073,81.0,0,37.9,0,88.0,4.56,86.0,0.1,154.518572,41269.0,1.4,1.4,0.455,7.2
Spain,2014-01-01,Developed,82.6,58.0,1,0.01,42.98847625,96.0,154,66.0,1,97.0,9.3,97.0,0.1,296.47225,4648882.0,0.6,0.5,0.877,17.6
Spain,2013-01-01,Developed,82.4,6.0,1,9.25,423.680459,95.0,131,65.4,2,96.0,9.1,96.0,0.1,2921.9342,466245.0,0.6,0.5,0.874,17.5
Spain,2007-01-01,Developed,89.0,72.0,2,11.05,510.9327012,96.0,267,61.7,2,96.0,8.36,96.0,0.1,3279.414,4522683.0,0.6,0.5,0.849,16.0
Sri Lanka,2012-01-01,Developing,74.5,143.0,3,2.8,20.76877311,99.0,51,21.2,4,99.0,3.21,99.0,0.1,335.521375,2425.0,15.3,15.2,0.752,13.7
Sri Lanka,2011-01-01,Developing,74.5,141.0,3,3.03,20.83302367,99.0,60,2.5,4,99.0,3.28,99.0,0.1,322.992615,2271.0,15.3,15.3,0.746,13.6
Sri Lanka,2010-01-01,Developing,74.5,138.0,3,2.31,191.7267589,99.0,79,19.8,4,99.0,3.43,99.0,0.1,2819.511161,2119.0,15.3,15.3,0.739,13.5
Sri Lanka,2009-01-01,Developing,71.8,183.0,4,2.05,13.39092189,97.0,21,19.2,4,97.0,3.37,97.0,0.1,216.681584,19968.0,15.3,15.4,0.735,13.4
Suriname,2015-01-01,Developing,71.6,176.0,0,4.602860787172012,0.0,89.0,0,58.3,0,89.0,5.9381895280235995,89.0,0.4,8818.982566,55328.0,3.5,3.5,0.723,12.7
